user_id,timestamp,login_location,access_type,resource,device_type
user_33,2023-01-04 15:00:00,Bangalore,download,Email,Mobile
user_11,2023-01-05 18:00:00,Berlin,write,DevOps Dashboard,Laptop
user_11,2023-01-22 13:00:00,San Francisco,upload,DevOps Dashboard,Desktop
user_29,2023-01-20 15:00:00,Bangalore,read,HR Portal,Laptop
user_17,2023-01-15 09:00:00,Berlin,download,Finance System,Desktop
user_40,2023-01-24 10:00:00,London,download,Email,Laptop
user_33,2023-01-29 18:00:00,New York,write,Finance System,Desktop
user_11,2023-01-23 15:00:00,Bangalore,read,Finance System,Tablet
user_25,2023-01-23 10:00:00,San Francisco,read,Finance System,Tablet
user_40,2023-01-27 20:00:00,San Francisco,upload,HR Portal,Laptop
user_40,2023-01-04 09:00:00,London,write,Email,Tablet
user_48,2023-01-06 15:00:00,Bangalore,upload,DevOps Dashboard,Desktop
user_50,2023-01-24 20:00:00,San Francisco,upload,Email,Mobile
user_46,2023-01-11 11:00:00,Berlin,upload,HR Portal,Mobile
user_4,2023-01-05 10:00:00,Bangalore,read,Email,Mobile
user_34,2023-01-06 17:00:00,Berlin,write,CRM,Mobile
user_15,2023-01-28 17:00:00,Bangalore,read,Finance System,Tablet
user_33,2023-01-05 08:00:00,Berlin,read,CRM,Desktop
user_30,2023-01-18 09:00:00,Berlin,read,HR Portal,Laptop
user_38,2023-01-04 08:00:00,Bangalore,download,DevOps Dashboard,Mobile
user_42,2023-01-14 16:00:00,Bangalore,upload,CRM,Laptop
user_40,2023-01-18 19:00:00,San Francisco,download,CRM,Desktop
user_42,2023-01-26 13:00:00,New York,write,Finance System,Tablet
user_36,2023-01-02 18:00:00,London,read,HR Portal,Desktop
user_33,2023-01-29 14:00:00,Berlin,write,CRM,Tablet
user_47,2023-01-23 01:00:00,Unknown-Country,admin_override,Sensitive Database,Unregistered_Device
user_37,2023-01-19 13:00:00,New York,write,HR Portal,Tablet
user_31,2023-01-13 14:00:00,Bangalore,read,DevOps Dashboard,Mobile
user_11,2023-01-05 09:00:00,New York,download,DevOps Dashboard,Tablet
user_13,2023-01-20 19:00:00,New York,read,Email,Mobile
user_36,2023-01-03 09:00:00,New York,download,Email,Desktop
user_32,2023-01-14 11:00:00,Berlin,download,CRM,Tablet
user_17,2023-01-09 14:00:00,New York,download,HR Portal,Laptop
user_23,2023-01-19 12:00:00,Bangalore,upload,HR Portal,Mobile
user_33,2023-01-24 19:00:00,Berlin,read,Email,Mobile
user_13,2023-01-21 10:00:00,New York,upload,CRM,Laptop
user_44,2023-01-19 11:00:00,London,download,CRM,Desktop
user_3,2023-01-22 13:00:00,Berlin,read,Finance System,Mobile
user_16,2023-01-27 13:00:00,Bangalore,download,Finance System,Tablet
user_27,2023-01-29 18:00:00,New York,write,DevOps Dashboard,Tablet
user_23,2023-01-01 20:00:00,London,download,Email,Mobile
user_35,2023-01-06 20:00:00,Bangalore,read,DevOps Dashboard,Tablet
user_38,2023-01-16 12:00:00,Bangalore,download,Email,Tablet
user_40,2023-01-09 09:00:00,New York,read,Finance System,Mobile
user_24,2023-01-18 18:00:00,San Francisco,upload,Email,Desktop
user_29,2023-01-12 16:00:00,Bangalore,download,CRM,Desktop
user_34,2023-01-04 20:00:00,Bangalore,upload,HR Portal,Tablet
user_39,2023-01-03 16:00:00,Bangalore,write,Email,Laptop
user_30,2023-01-07 18:00:00,New York,upload,Finance System,Laptop
user_10,2023-01-26 19:00:00,San Francisco,upload,Email,Laptop
user_26,2023-01-28 15:00:00,Bangalore,write,Email,Tablet
user_7,2023-01-26 20:00:00,San Francisco,read,Email,Desktop
user_9,2023-01-21 09:00:00,London,download,Email,Laptop
user_12,2023-01-27 18:00:00,San Francisco,download,Finance System,Tablet
user_29,2023-01-12 14:00:00,San Francisco,write,CRM,Laptop
user_43,2023-01-19 16:00:00,Bangalore,download,HR Portal,Mobile
user_20,2023-01-24 18:00:00,San Francisco,read,CRM,Desktop
user_10,2023-01-01 11:00:00,London,read,Email,Mobile
user_14,2023-01-28 11:00:00,Berlin,read,Email,Mobile
user_7,2023-01-07 19:00:00,San Francisco,download,DevOps Dashboard,Laptop
user_11,2023-01-30 13:00:00,Berlin,download,HR Portal,Mobile
user_21,2023-01-23 16:00:00,Bangalore,read,Email,Mobile
user_3,2023-01-18 16:00:00,New York,read,DevOps Dashboard,Mobile
user_12,2023-01-08 18:00:00,London,download,HR Portal,Desktop
user_48,2023-01-07 15:00:00,San Francisco,upload,Finance System,Tablet
user_49,2023-01-28 20:00:00,New York,write,DevOps Dashboard,Mobile
user_49,2023-01-27 11:00:00,Bangalore,write,Finance System,Tablet
user_7,2023-01-27 11:00:00,London,write,CRM,Laptop
user_16,2023-01-13 13:00:00,San Francisco,download,Email,Mobile
user_46,2023-01-13 09:00:00,New York,read,CRM,Laptop
user_30,2023-01-27 09:00:00,New York,download,HR Portal,Mobile
user_30,2023-01-08 17:00:00,New York,read,Email,Desktop
user_45,2023-01-31 10:00:00,London,read,DevOps Dashboard,Desktop
user_48,2023-01-21 13:00:00,Bangalore,upload,DevOps Dashboard,Mobile
user_20,2023-01-18 15:00:00,Berlin,upload,HR Portal,Laptop
user_21,2023-01-30 13:00:00,San Francisco,write,CRM,Mobile
user_36,2023-01-14 15:00:00,London,upload,HR Portal,Desktop
user_27,2023-01-16 19:00:00,Bangalore,read,HR Portal,Tablet
user_40,2023-01-25 18:00:00,Bangalore,upload,DevOps Dashboard,Mobile
user_15,2023-01-06 08:00:00,New York,read,DevOps Dashboard,Tablet
user_36,2023-01-16 13:00:00,San Francisco,download,Finance System,Desktop
user_7,2023-01-23 17:00:00,London,upload,HR Portal,Desktop
user_47,2023-01-13 17:00:00,Bangalore,write,DevOps Dashboard,Tablet
user_6,2023-01-06 16:00:00,Bangalore,read,HR Portal,Laptop
user_5,2023-01-12 14:00:00,Berlin,download,Email,Laptop
user_4,2023-01-08 10:00:00,New York,download,CRM,Desktop
user_17,2023-01-02 09:00:00,Bangalore,write,Finance System,Laptop
user_38,2023-01-20 20:00:00,San Francisco,write,Email,Mobile
user_31,2023-01-12 17:00:00,London,upload,DevOps Dashboard,Mobile
user_49,2023-01-25 16:00:00,Berlin,write,HR Portal,Tablet
user_17,2023-01-10 18:00:00,London,write,DevOps Dashboard,Mobile
user_31,2023-01-01 13:00:00,London,download,DevOps Dashboard,Mobile
user_31,2023-01-27 18:00:00,New York,write,DevOps Dashboard,Tablet
user_32,2023-01-26 18:00:00,London,download,HR Portal,Tablet
user_42,2023-01-20 15:00:00,London,write,HR Portal,Desktop
user_39,2023-01-01 13:00:00,San Francisco,write,CRM,Tablet
user_44,2023-01-26 10:00:00,San Francisco,write,DevOps Dashboard,Laptop
user_49,2023-01-10 14:00:00,Bangalore,write,CRM,Tablet
user_15,2023-01-08 15:00:00,London,write,CRM,Laptop
user_21,2023-01-08 15:00:00,Berlin,download,HR Portal,Mobile
user_20,2023-01-15 15:00:00,New York,read,CRM,Mobile
user_28,2023-01-14 19:00:00,Berlin,download,Email,Mobile
user_27,2023-01-27 15:00:00,Berlin,write,Finance System,Laptop
user_21,2023-01-20 15:00:00,Berlin,download,Email,Laptop
user_6,2023-01-25 17:00:00,London,write,Email,Desktop
user_6,2023-01-07 19:00:00,Bangalore,download,CRM,Mobile
user_21,2023-01-29 16:00:00,New York,write,HR Portal,Laptop
user_7,2023-01-24 11:00:00,Bangalore,upload,HR Portal,Laptop
user_1,2023-01-06 18:00:00,New York,download,Email,Tablet
user_31,2023-01-08 15:00:00,San Francisco,read,HR Portal,Tablet
user_3,2023-01-21 10:00:00,San Francisco,upload,Finance System,Tablet
user_28,2023-01-25 08:00:00,New York,write,Email,Laptop
user_43,2023-01-03 11:00:00,Berlin,write,Finance System,Desktop
user_23,2023-01-01 16:00:00,San Francisco,upload,Finance System,Desktop
user_15,2023-01-09 20:00:00,London,read,DevOps Dashboard,Tablet
user_16,2023-01-16 17:00:00,New York,upload,Finance System,Laptop
user_18,2023-01-15 20:00:00,New York,download,Finance System,Mobile
user_16,2023-01-09 11:00:00,Berlin,download,Email,Tablet
user_4,2023-01-23 10:00:00,San Francisco,write,Finance System,Desktop
user_33,2023-01-03 13:00:00,Bangalore,read,CRM,Tablet
user_34,2023-01-02 16:00:00,New York,read,CRM,Tablet
user_45,2023-01-16 10:00:00,London,write,Email,Mobile
user_31,2023-01-16 16:00:00,Bangalore,download,Email,Desktop
user_2,2023-01-16 20:00:00,San Francisco,upload,HR Portal,Tablet
user_3,2023-01-20 10:00:00,New York,read,DevOps Dashboard,Desktop
user_32,2023-01-17 16:00:00,New York,write,HR Portal,Desktop
user_15,2023-01-11 14:00:00,San Francisco,download,HR Portal,Mobile
user_41,2023-01-10 11:00:00,London,write,Finance System,Tablet
user_1,2023-01-18 16:00:00,Berlin,read,Email,Mobile
user_48,2023-01-02 10:00:00,New York,download,CRM,Laptop
user_1,2023-01-24 11:00:00,Berlin,write,HR Portal,Desktop
user_33,2023-01-21 13:00:00,New York,upload,Finance System,Desktop
user_15,2023-01-27 13:00:00,Bangalore,write,Finance System,Tablet
user_30,2023-01-31 19:00:00,Bangalore,download,DevOps Dashboard,Tablet
user_37,2023-01-04 14:00:00,New York,read,DevOps Dashboard,Tablet
user_27,2023-01-19 17:00:00,San Francisco,read,Finance System,Tablet
user_12,2023-01-24 15:00:00,London,write,HR Portal,Desktop
user_4,2023-01-05 13:00:00,Berlin,download,HR Portal,Laptop
user_30,2023-01-15 09:00:00,New York,download,HR Portal,Tablet
user_2,2023-01-22 13:00:00,Berlin,upload,DevOps Dashboard,Mobile
user_7,2023-01-03 09:00:00,Bangalore,upload,DevOps Dashboard,Tablet
user_4,2023-01-29 09:00:00,New York,write,Finance System,Laptop
user_48,2023-01-11 08:00:00,San Francisco,write,Finance System,Mobile
user_50,2023-01-10 10:00:00,Bangalore,download,Email,Mobile
user_2,2023-01-24 19:00:00,San Francisco,upload,CRM,Laptop
user_29,2023-01-13 18:00:00,San Francisco,download,HR Portal,Tablet
user_46,2023-01-18 18:00:00,London,upload,CRM,Desktop
user_11,2023-01-06 20:00:00,New York,download,CRM,Laptop
user_14,2023-01-12 18:00:00,London,download,Email,Desktop
user_8,2023-01-30 20:00:00,San Francisco,download,CRM,Desktop
user_2,2023-01-12 11:00:00,London,upload,Finance System,Laptop
user_11,2023-01-06 11:00:00,Bangalore,download,HR Portal,Desktop
user_24,2023-01-07 18:00:00,San Francisco,upload,CRM,Desktop
user_45,2023-01-03 20:00:00,London,download,Finance System,Mobile
user_11,2023-01-12 10:00:00,London,read,Email,Mobile
user_33,2023-01-24 12:00:00,London,upload,Finance System,Mobile
user_13,2023-01-24 20:00:00,New York,upload,Finance System,Laptop
user_22,2023-01-18 08:00:00,New York,download,DevOps Dashboard,Mobile
user_29,2023-01-02 17:00:00,London,write,Email,Mobile
user_8,2023-01-21 16:00:00,New York,upload,HR Portal,Desktop
user_43,2023-01-10 09:00:00,Bangalore,upload,DevOps Dashboard,Laptop
user_42,2023-01-23 09:00:00,Berlin,read,Finance System,Mobile
user_29,2023-01-24 08:00:00,Berlin,upload,DevOps Dashboard,Mobile
user_12,2023-01-16 12:00:00,Bangalore,write,CRM,Tablet
user_32,2023-01-08 19:00:00,San Francisco,write,HR Portal,Tablet
user_47,2023-01-02 12:00:00,Berlin,read,CRM,Tablet
user_34,2023-01-04 15:00:00,Berlin,read,HR Portal,Tablet
user_24,2023-01-30 11:00:00,San Francisco,read,Email,Tablet
user_24,2023-01-09 17:00:00,San Francisco,read,HR Portal,Tablet
user_17,2023-01-16 20:00:00,San Francisco,read,CRM,Tablet
user_23,2023-01-02 15:00:00,Bangalore,read,DevOps Dashboard,Desktop
user_37,2023-01-27 14:00:00,Bangalore,upload,HR Portal,Desktop
user_37,2023-01-13 13:00:00,Berlin,read,HR Portal,Desktop
user_36,2023-01-07 19:00:00,Berlin,upload,CRM,Desktop
user_40,2023-01-14 17:00:00,London,write,Email,Mobile
user_1,2023-01-25 18:00:00,Berlin,download,Email,Laptop
user_33,2023-01-24 14:00:00,San Francisco,read,Finance System,Desktop
user_9,2023-01-31 11:00:00,London,read,DevOps Dashboard,Desktop
user_26,2023-01-21 10:00:00,San Francisco,download,Email,Mobile
user_10,2023-01-19 12:00:00,New York,read,CRM,Tablet
user_39,2023-01-18 11:00:00,Bangalore,download,CRM,Laptop
user_37,2023-01-29 12:00:00,Berlin,download,Email,Laptop
user_20,2023-01-16 15:00:00,London,write,CRM,Mobile
user_46,2023-01-15 13:00:00,San Francisco,upload,HR Portal,Tablet
user_3,2023-01-17 14:00:00,Berlin,read,Email,Desktop
user_20,2023-01-02 11:00:00,Bangalore,read,Finance System,Tablet
user_6,2023-01-13 18:00:00,London,read,DevOps Dashboard,Laptop
user_11,2023-01-27 08:00:00,San Francisco,upload,Email,Tablet
user_19,2023-01-23 09:00:00,Berlin,download,HR Portal,Laptop
user_21,2023-01-13 12:00:00,Berlin,download,Email,Laptop
user_5,2023-01-19 18:00:00,New York,write,HR Portal,Mobile
user_25,2023-01-24 12:00:00,Bangalore,write,Email,Laptop
user_12,2023-01-14 20:00:00,New York,upload,DevOps Dashboard,Desktop
user_48,2023-01-02 11:00:00,Berlin,read,DevOps Dashboard,Laptop
user_25,2023-01-01 10:00:00,Berlin,write,CRM,Desktop
user_26,2023-01-06 08:00:00,London,read,Email,Mobile
user_21,2023-01-06 11:00:00,Berlin,write,HR Portal,Laptop
user_32,2023-01-13 10:00:00,London,read,CRM,Laptop
user_2,2023-01-27 08:00:00,New York,download,Email,Tablet
user_12,2023-01-09 09:00:00,San Francisco,read,DevOps Dashboard,Mobile
user_24,2023-01-17 18:00:00,Bangalore,upload,DevOps Dashboard,Desktop
user_34,2023-01-30 08:00:00,San Francisco,write,DevOps Dashboard,Tablet
user_41,2023-01-23 14:00:00,New York,upload,HR Portal,Laptop
user_22,2023-01-16 14:00:00,San Francisco,read,CRM,Mobile
user_17,2023-01-13 02:00:00,Unknown-Country,admin_override,Sensitive Database,Unregistered_Device
user_36,2023-01-17 15:00:00,San Francisco,download,CRM,Tablet
user_43,2023-01-24 17:00:00,Bangalore,write,Email,Laptop
user_45,2023-01-02 17:00:00,London,download,Email,Tablet
user_46,2023-01-30 10:00:00,London,write,HR Portal,Laptop
user_43,2023-01-02 14:00:00,New York,download,DevOps Dashboard,Desktop
user_37,2023-01-16 19:00:00,San Francisco,download,Finance System,Mobile
user_17,2023-01-12 09:00:00,Berlin,read,HR Portal,Laptop
user_30,2023-01-13 08:00:00,New York,download,CRM,Tablet
user_6,2023-01-13 10:00:00,London,read,Email,Laptop
user_32,2023-01-18 17:00:00,San Francisco,write,Email,Tablet
user_42,2023-01-29 08:00:00,New York,read,CRM,Mobile
user_43,2023-01-21 20:00:00,San Francisco,upload,Email,Laptop
user_45,2023-01-03 17:00:00,London,write,Finance System,Laptop
user_44,2023-01-29 19:00:00,San Francisco,upload,Finance System,Desktop
user_28,2023-01-14 10:00:00,Berlin,read,CRM,Desktop
user_32,2023-01-26 18:00:00,Berlin,download,DevOps Dashboard,Tablet
user_22,2023-01-01 16:00:00,San Francisco,upload,DevOps Dashboard,Mobile
user_3,2023-01-12 13:00:00,London,read,HR Portal,Desktop
user_47,2023-01-08 15:00:00,Bangalore,read,Email,Desktop
user_6,2023-01-25 10:00:00,San Francisco,read,HR Portal,Tablet
user_5,2023-01-11 18:00:00,London,read,DevOps Dashboard,Mobile
user_4,2023-01-15 10:00:00,San Francisco,write,CRM,Desktop
user_7,2023-01-05 11:00:00,Berlin,download,Email,Tablet
user_9,2023-01-27 16:00:00,San Francisco,download,DevOps Dashboard,Laptop
user_34,2023-01-02 09:00:00,New York,read,Finance System,Laptop
user_15,2023-01-07 10:00:00,London,write,Finance System,Desktop
user_49,2023-01-28 10:00:00,London,download,Email,Laptop
user_1,2023-01-14 20:00:00,London,download,Finance System,Mobile
user_34,2023-01-22 11:00:00,Bangalore,write,DevOps Dashboard,Tablet
user_1,2023-01-11 17:00:00,San Francisco,write,CRM,Laptop
user_32,2023-01-08 12:00:00,Berlin,upload,Email,Tablet
user_41,2023-01-01 10:00:00,London,write,Email,Mobile
user_37,2023-01-04 18:00:00,London,download,HR Portal,Desktop
user_30,2023-01-01 11:00:00,Bangalore,upload,Email,Desktop
user_3,2023-01-10 16:00:00,New York,write,HR Portal,Mobile
user_30,2023-01-28 12:00:00,San Francisco,write,CRM,Desktop
user_37,2023-01-24 17:00:00,London,upload,Email,Desktop
user_33,2023-01-26 20:00:00,San Francisco,read,DevOps Dashboard,Tablet
user_28,2023-01-09 13:00:00,Bangalore,upload,Email,Desktop
user_26,2023-01-09 08:00:00,London,upload,HR Portal,Mobile
user_16,2023-01-28 14:00:00,San Francisco,write,Finance System,Laptop
user_33,2023-01-16 18:00:00,San Francisco,download,Email,Tablet
user_25,2023-01-14 20:00:00,London,read,CRM,Desktop
user_49,2023-01-10 15:00:00,San Francisco,download,Email,Desktop
user_18,2023-01-25 19:00:00,New York,write,CRM,Laptop
user_11,2023-01-29 20:00:00,Bangalore,read,Email,Laptop
user_34,2023-01-06 12:00:00,London,download,Finance System,Tablet
user_18,2023-01-21 20:00:00,London,read,HR Portal,Desktop
user_40,2023-01-28 14:00:00,Bangalore,write,Finance System,Laptop
user_36,2023-01-30 16:00:00,London,write,Email,Laptop
user_22,2023-01-08 12:00:00,Bangalore,upload,CRM,Mobile
user_17,2023-01-18 16:00:00,New York,upload,CRM,Mobile
user_2,2023-01-02 20:00:00,Bangalore,write,HR Portal,Mobile
user_1,2023-01-04 12:00:00,New York,read,CRM,Laptop
user_19,2023-01-14 20:00:00,London,download,Finance System,Tablet
user_28,2023-01-15 14:00:00,San Francisco,download,DevOps Dashboard,Desktop
user_19,2023-01-27 17:00:00,New York,read,Finance System,Mobile
user_40,2023-01-20 10:00:00,Bangalore,download,CRM,Laptop
user_9,2023-01-02 18:00:00,San Francisco,read,CRM,Laptop
user_37,2023-01-29 15:00:00,Berlin,upload,DevOps Dashboard,Desktop
user_26,2023-01-19 08:00:00,Berlin,upload,DevOps Dashboard,Mobile
user_40,2023-01-18 15:00:00,Berlin,write,DevOps Dashboard,Tablet
user_1,2023-01-05 15:00:00,London,read,Email,Desktop
user_44,2023-01-05 16:00:00,San Francisco,write,Email,Laptop
user_22,2023-01-12 20:00:00,Bangalore,read,Finance System,Tablet
user_6,2023-01-27 13:00:00,San Francisco,upload,CRM,Desktop
user_30,2023-01-08 09:00:00,London,download,Email,Desktop
user_18,2023-01-21 14:00:00,Bangalore,read,Email,Tablet
user_11,2023-01-25 19:00:00,Bangalore,read,Email,Laptop
user_10,2023-01-07 12:00:00,San Francisco,read,DevOps Dashboard,Desktop
user_14,2023-01-07 14:00:00,Bangalore,download,CRM,Mobile
user_4,2023-01-17 15:00:00,Bangalore,write,Email,Desktop
user_22,2023-01-01 19:00:00,New York,upload,Finance System,Tablet
user_13,2023-01-08 10:00:00,San Francisco,read,CRM,Desktop
user_48,2023-01-18 17:00:00,New York,download,Email,Tablet
user_17,2023-01-17 14:00:00,San Francisco,download,Finance System,Tablet
user_14,2023-01-27 09:00:00,Bangalore,write,CRM,Laptop
user_34,2023-01-17 18:00:00,Bangalore,download,DevOps Dashboard,Laptop
user_43,2023-01-25 08:00:00,London,write,Finance System,Mobile
user_28,2023-01-01 17:00:00,London,write,DevOps Dashboard,Tablet
user_47,2023-01-13 20:00:00,Berlin,write,DevOps Dashboard,Laptop
user_44,2023-01-14 16:00:00,Berlin,download,Email,Desktop
user_4,2023-01-26 17:00:00,Berlin,write,Finance System,Laptop
user_19,2023-01-07 09:00:00,Berlin,download,HR Portal,Tablet
user_40,2023-01-28 13:00:00,Bangalore,write,CRM,Desktop
user_13,2023-01-11 20:00:00,New York,write,HR Portal,Mobile
user_38,2023-01-17 08:00:00,London,write,CRM,Laptop
user_42,2023-01-12 10:00:00,New York,download,Finance System,Mobile
user_22,2023-01-10 15:00:00,Bangalore,upload,HR Portal,Tablet
user_28,2023-01-05 11:00:00,London,download,Finance System,Tablet
user_21,2023-01-29 08:00:00,San Francisco,read,Email,Desktop
user_23,2023-01-23 17:00:00,Berlin,read,Finance System,Mobile
user_20,2023-01-15 10:00:00,Bangalore,write,DevOps Dashboard,Mobile
user_9,2023-01-25 09:00:00,Bangalore,upload,CRM,Tablet
user_10,2023-01-23 18:00:00,New York,download,Email,Desktop
user_26,2023-01-20 19:00:00,San Francisco,write,CRM,Laptop
user_1,2023-01-08 20:00:00,Berlin,read,Finance System,Laptop
user_39,2023-01-26 02:00:00,Unknown-Country,admin_override,Sensitive Database,Unregistered_Device
user_47,2023-01-24 16:00:00,London,write,CRM,Tablet
user_6,2023-01-07 14:00:00,Berlin,write,DevOps Dashboard,Desktop
user_8,2023-01-22 12:00:00,New York,upload,CRM,Laptop
user_40,2023-01-04 08:00:00,San Francisco,read,Email,Laptop
user_50,2023-01-01 13:00:00,San Francisco,upload,Finance System,Desktop
user_19,2023-01-12 09:00:00,Bangalore,download,Finance System,Tablet
user_41,2023-01-23 20:00:00,Berlin,download,CRM,Tablet
user_46,2023-01-19 15:00:00,Berlin,write,DevOps Dashboard,Mobile
user_1,2023-01-30 14:00:00,Berlin,read,Email,Desktop
user_12,2023-01-29 19:00:00,New York,download,DevOps Dashboard,Desktop
user_27,2023-01-24 15:00:00,London,upload,Email,Laptop
user_12,2023-01-07 10:00:00,Bangalore,upload,Email,Tablet
user_16,2023-01-04 14:00:00,San Francisco,read,HR Portal,Tablet
user_2,2023-01-12 13:00:00,Berlin,write,Finance System,Desktop
user_9,2023-01-22 17:00:00,San Francisco,download,CRM,Laptop
user_43,2023-01-19 16:00:00,London,write,DevOps Dashboard,Tablet
user_17,2023-01-21 13:00:00,San Francisco,read,Email,Tablet
user_27,2023-01-29 20:00:00,Berlin,upload,Finance System,Laptop
user_2,2023-01-28 17:00:00,New York,read,Email,Laptop
user_20,2023-01-12 08:00:00,London,upload,HR Portal,Desktop
user_37,2023-01-17 13:00:00,New York,download,CRM,Desktop
user_11,2023-01-04 10:00:00,Bangalore,upload,Finance System,Desktop
user_11,2023-01-16 10:00:00,Berlin,read,CRM,Laptop
user_39,2023-01-19 19:00:00,Berlin,read,CRM,Laptop
user_50,2023-01-17 09:00:00,New York,download,HR Portal,Tablet
user_2,2023-01-25 09:00:00,San Francisco,upload,Email,Laptop
user_31,2023-01-03 20:00:00,San Francisco,upload,Email,Desktop
user_44,2023-01-17 12:00:00,Bangalore,write,Finance System,Laptop
user_49,2023-01-10 12:00:00,Berlin,upload,Email,Mobile
user_33,2023-01-24 13:00:00,London,download,Email,Tablet
user_39,2023-01-04 15:00:00,Berlin,download,Email,Mobile
user_10,2023-01-11 20:00:00,London,upload,Finance System,Desktop
user_1,2023-01-27 11:00:00,Berlin,write,Email,Tablet
user_37,2023-01-06 11:00:00,Berlin,download,HR Portal,Mobile
user_41,2023-01-01 09:00:00,Berlin,read,HR Portal,Desktop
user_12,2023-01-11 20:00:00,San Francisco,upload,CRM,Tablet
user_23,2023-01-23 15:00:00,London,download,CRM,Laptop
user_30,2023-01-12 14:00:00,Berlin,upload,Finance System,Tablet
user_6,2023-01-13 09:00:00,London,read,CRM,Desktop
user_16,2023-01-16 17:00:00,Berlin,read,CRM,Desktop
user_21,2023-01-05 08:00:00,New York,upload,Finance System,Tablet
user_31,2023-01-26 13:00:00,Berlin,read,CRM,Laptop
user_41,2023-01-09 12:00:00,New York,upload,Finance System,Tablet
user_25,2023-01-04 18:00:00,New York,upload,CRM,Laptop
user_47,2023-01-18 10:00:00,Berlin,write,DevOps Dashboard,Mobile
user_8,2023-01-13 15:00:00,London,upload,Finance System,Tablet
user_14,2023-01-08 20:00:00,London,read,HR Portal,Desktop
user_45,2023-01-29 10:00:00,Bangalore,read,CRM,Laptop
user_17,2023-01-27 19:00:00,New York,download,Finance System,Laptop
user_27,2023-01-09 16:00:00,Berlin,download,DevOps Dashboard,Tablet
user_39,2023-01-05 15:00:00,Bangalore,read,DevOps Dashboard,Laptop
user_39,2023-01-04 09:00:00,San Francisco,download,CRM,Laptop
user_13,2023-01-07 15:00:00,San Francisco,read,HR Portal,Mobile
user_2,2023-01-16 11:00:00,London,upload,CRM,Mobile
user_14,2023-01-11 20:00:00,San Francisco,download,Finance System,Tablet
user_30,2023-01-13 19:00:00,London,write,DevOps Dashboard,Tablet
user_42,2023-01-26 12:00:00,Berlin,write,HR Portal,Desktop
user_8,2023-01-05 20:00:00,London,download,Email,Laptop
user_29,2023-01-05 10:00:00,New York,download,CRM,Mobile
user_31,2023-01-07 14:00:00,San Francisco,upload,HR Portal,Laptop
user_13,2023-01-11 15:00:00,Berlin,download,DevOps Dashboard,Mobile
user_25,2023-01-20 11:00:00,San Francisco,upload,DevOps Dashboard,Mobile
user_1,2023-01-24 16:00:00,Bangalore,download,CRM,Tablet
user_1,2023-01-10 09:00:00,San Francisco,read,DevOps Dashboard,Laptop
user_1,2023-01-17 17:00:00,San Francisco,read,HR Portal,Desktop
user_27,2023-01-03 18:00:00,London,download,HR Portal,Tablet
user_36,2023-01-05 11:00:00,Berlin,upload,HR Portal,Mobile
user_19,2023-01-11 13:00:00,New York,read,Finance System,Tablet
user_17,2023-01-08 11:00:00,Bangalore,download,HR Portal,Laptop
user_49,2023-01-12 14:00:00,New York,download,Finance System,Desktop
user_25,2023-01-21 11:00:00,London,upload,CRM,Desktop
user_6,2023-01-20 09:00:00,San Francisco,upload,Email,Laptop
user_36,2023-01-01 18:00:00,New York,read,Email,Tablet
user_18,2023-01-08 17:00:00,New York,upload,CRM,Tablet
user_35,2023-01-14 15:00:00,San Francisco,download,HR Portal,Mobile
user_3,2023-01-08 11:00:00,San Francisco,download,DevOps Dashboard,Tablet
user_7,2023-01-09 17:00:00,London,read,DevOps Dashboard,Mobile
user_45,2023-01-05 19:00:00,San Francisco,download,HR Portal,Laptop
user_18,2023-01-19 17:00:00,Berlin,read,Finance System,Mobile
user_21,2023-01-09 19:00:00,London,download,Finance System,Laptop
user_26,2023-01-14 11:00:00,San Francisco,write,HR Portal,Laptop
user_22,2023-01-04 20:00:00,New York,download,DevOps Dashboard,Mobile
user_4,2023-01-21 12:00:00,New York,read,HR Portal,Tablet
user_30,2023-01-08 12:00:00,Berlin,download,HR Portal,Tablet
user_25,2023-01-08 16:00:00,Bangalore,write,Email,Mobile
user_19,2023-01-09 11:00:00,New York,upload,HR Portal,Mobile
user_35,2023-01-07 14:00:00,New York,write,Email,Tablet
user_18,2023-01-27 18:00:00,New York,download,DevOps Dashboard,Desktop
user_32,2023-01-16 15:00:00,San Francisco,write,Email,Tablet
user_9,2023-01-12 03:00:00,Unknown-Country,admin_override,Sensitive Database,Unregistered_Device
user_18,2023-01-18 12:00:00,Bangalore,upload,CRM,Tablet
user_24,2023-01-11 11:00:00,Berlin,read,CRM,Tablet
user_49,2023-01-06 02:00:00,Unknown-Country,admin_override,Sensitive Database,Unregistered_Device
user_21,2023-01-20 17:00:00,Bangalore,read,CRM,Tablet
user_11,2023-01-13 16:00:00,San Francisco,download,DevOps Dashboard,Tablet
user_39,2023-01-23 17:00:00,Berlin,write,Finance System,Mobile
user_29,2023-01-26 17:00:00,Berlin,read,Finance System,Tablet
user_34,2023-01-29 20:00:00,London,upload,HR Portal,Tablet
user_26,2023-01-04 18:00:00,Berlin,read,Finance System,Tablet
user_45,2023-01-11 10:00:00,Berlin,write,CRM,Laptop
user_31,2023-01-26 13:00:00,San Francisco,write,Finance System,Mobile
user_7,2023-01-18 09:00:00,San Francisco,write,HR Portal,Mobile
user_34,2023-01-12 15:00:00,Berlin,read,Finance System,Laptop
user_14,2023-01-23 15:00:00,London,write,Email,Desktop
user_16,2023-01-17 20:00:00,London,read,Finance System,Tablet
